Customer ID,Product ID,Price,Freight Value,Return ID,Return Status,Return Processing Time,Number of Returns,Number of Exchanges,Return Shipping Count,Exchange ID,Exchange Difference Amount
1871b7e8d5edaa09867ed17d91b0d9e1,afb2faf85bb85d4a5c466c8b7258f5ab,109.9,20.01,446df05a-99d5-4b7c-90ea-f662ded556cf,return,9 days,1,0,1,,0
655e65fc77c14d8f715cf7f9684182b2,5411e9269501a870cabf632f05655131,129,18.15,09f3bcef-448a-433e-bb39-98d5e86f597c,return,3 days,1,0,1,,0
c259fd488a73ebbd67d79df856d4befc,74356542db3483a78a8ba69f5b7ea094,59.9,14.17,f991d89b-69c1-4f24-a72e-87960914e114,return,1 days,1,0,1,,0
f91c5f1e1175df3a7bb0aea646ca91fd,9cd17b1cc8db0de6b175f213e9054c01,189.99,24.98,435caa45-4d95-4285-9585-f4ca65271044,return,8 days,1,0,1,,0
a07589bd08c0f6f6e01dad0a425aa352,02a0c276d5a252215b48269dea73a6e7,100,17.63,18d9ab17-8e73-4ea4-9363-a0603bca9df8,return,5 days,1,0,1,,0
5040757d4e06a4be96d3827b860b4e7c,f80214fd7d681d1dcf12b3acaf4f0da7,196.99,56.66,e44fd480-f979-4ee0-88c9-3c7960a5f1b9,return,2 days,1,0,1,,0
700ed360aae6dff713da1178cdbdfec6,0f322750505d1e7d8c79269bf22aecda,24.99,7.78,34674897-d02d-412e-9b11-d248c14cb915,return,2 days,1,0,1,,0
32c1eb77cf7ceaa6358640e4cad0d14c,121f7f44c9e25be4873ca9296542ebd3,85.5,11.62,ba4c8ca3-0810-474e-a547-ed2f6922f93e,return,7 days,1,0,1,,0
f03420f7fe5633764a9eed270f0cf359,199dfdf7a1862dbcd8ad039e48d58355,95.9,20.16,f2ba3ffe-6c46-4d66-97a2-60d2f9f6d70b,return,3 days,1,0,1,,0
7254b66719addb416bd46b5f01fbfa67,eac611ce220f095680e35c1c1124bcb3,82.9,15.33,c0f73c75-0a6f-4a1b-b00a-80fe2cd72015,return,3 days,1,0,1,,0
c0c339f8d69784a8cb6b51f9aa9f85d2,c9e0665ea8ce2a04e4db1b53be9fc0d2,86.5,19.85,27ddd025-32e3-40b4-8b2b-ba1f9f1b865f,return,6 days,1,0,1,,0
4b50301723cea92f13519f3ecd8f09f3,a38b238734207eeb0388676235cf56ec,128.9,25.74,001f775d-e309-43d9-b60d-ee89e7205f30,return,4 days,1,0,1,,0
9f721c43752081baa0310ad5660e6033,7af541d714ea3db608971a40b8f507cb,419.9,47.78,79926b1c-bfab-4e36-840d-641ba0dbb30a,return,8 days,1,0,1,,0
94d18ea7d84e7d085b919c186129795c,ce6f74096c84567f22728c84f3d6e7fc,114.9,13.09,61325210-11bb-46f2-87be-b44346bc0865,return,6 days,1,0,1,,0
cd1cc0b0cb5310080ed8f448be24d90d,3ac5a9834cdb5e3a4e47c3535adbff74,169.9,19.08,a6b3e96e-4e1b-43a3-a8d4-24c46e3ad902,return,2 days,1,1,1,ex_206,16.99
b5b535cb3c28e55f5013375fce94e054,9ecadb84c81da840dbf3564378b586e9,35,15.18,c3d46935-156e-47a4-b754-f6010ae31792,return,7 days,1,0,1,,0
d3dd1ce5e559c62090b7056d7ce0ff0c,14e31b2c05e808184df54e15e1a99e88,25.9,12.48,0f519af4-451b-4a86-8a38-f9aa4ff2bc25,return,1 days,1,0,1,,0
e793ab3ca23d5c9cabf0278e50dfa41a,0e2d365a247d105fefc31b17ab8706d9,132.2,16.03,ea0a1b2f-678a-4cb6-b90a-67686db067d4,return,7 days,1,0,1,,0
536e67ebddde7719b68c4fbb35aac905,49cd59957f1c81427ca0b2edf5696969,49.99,13.37,03378b88-1bc5-43f4-a71c-7549025abacc,return,9 days,1,0,1,,0
632984d58b2a50f588c4a3c559c1f8f3,a5f6ba3fe91a2e73f10b612131cb2404,49,15.1,bfc3b078-2fd3-4f02-b444-d3c191bbc30e,return,9 days,1,0,1,,0
2f0bf24dbe1cb004069c70687668f917,b67cd67cd2214acabb3259f7e6d1047e,59.9,8.88,a784c766-0390-4a09-9389-3a236e6b5d0b,return,7 days,1,0,1,,0
fa89b2c9bc90956a517714880dfeb6ac,53b36df67ebb7c41585e8d54d6772e08,110,0,28d52d7c-3b7d-4691-8ad1-6d8d1b351b36,return,6 days,1,0,1,,0
257045bb76e4c622aa9767a99ee56fc6,6a23c2eb9acc78f8ec403be9c6210dd4,119.94,20.81,77b9a118-d74d-48b3-b92e-94fca19f08a0,return,8 days,1,0,1,,0
2593934aa67c9cf886bba605ff28c2b8,53a0380bace091a275d6f6a7e46c07b6,26.1,8.29,c0616c20-c092-4ab4-8547-1d8efbafa340,return,8 days,1,0,1,,0
f71fb52e84b28b11d9f2f4f184e21ce5,3d5837f86205fe83f03fb5f7e4d5b9cf,114.9,16.56,dc629c18-13ea-483b-8742-6abbe7551aee,return,1 days,1,0,1,,0
e96f5f77a761f30e086e31502550769a,81825b8f118d301ef4933de64545b307,165,28.53,41b7aacf-b94d-4ac3-9cd2-275bbbd50102,return,5 days,1,0,1,,0
735cd7df0237de24454fd5b5b4195515,1cc5f038fa8645580602fb2423d3a50a,107.15,17.19,245bb283-da9d-4f2b-ad2f-27becc1e116e,return,6 days,1,0,1,,0
c599664a92ecfccd2ba5b5e7d4f91fb0,66f1a8d90992af09e58ab4e0496054ea,179.99,8.51,f4b542b0-a045-4ff1-b1c9-c9b3a2e54f96,return,9 days,1,0,1,,0
8071d5ff8afc89569fae66a5d4df5e9f,5c692818d313aa12864b48ac0c2472c2,29,15.79,3adfbe9e-e430-421b-b8d1-eff486f79612,return,5 days,1,1,1,ex_1260,2.9
a7931d1356ebfaff87f69f952ff58208,1a96bfd3ef9221f2775d1eccd98a7f17,22.9,7.42,229d5f54-8d81-4221-85ef-ac58b615106d,return,9 days,1,0,1,,0
5697a446ff63940af2ffeb653ae0fc18,9c7140bb02241a5835bc69ab9ed3732c,25.9,8.72,8d830406-f9f1-4f6f-84df-5a446b27333f,return,8 days,1,0,1,,0
0097f0545a302aafa32782f1734ff71c,636598095d69a5718e67d2c9a3c7dde6,308,31.16,20a29095-8a62-453a-a76a-200fa0855edf,return,5 days,1,0,1,,0
259e9a3ad6d4f56fd550257b47ed152b,750a49a83f6ad13ccdf4a761309483f2,89.9,34.43,cec1a4ee-80d0-445e-abf8-fe0fed047da8,return,5 days,1,0,1,,0
2b52dbab41840708a214e393b22184be,1afdb4e17af189582b06591ae8a031a4,44,18.23,a70ab5a1-1024-45aa-a712-2ea0b1b10146,return,3 days,1,0,1,,0
151137bf7ab537c1a2da6bba1368d87d,03a20f79e4c056b48ce29b3e30beb0fb,59,16.17,01a35241-74b6-40f3-849a-15098de4d90a,return,7 days,1,0,1,,0
0acd987fec172c76297f6aadad48c67a,541fe3a51f05d6f3ee6e730fafa0b8d5,19.99,7.4,7d29af6a-0fb8-41e8-94c2-20b855636331,return,8 days,1,0,1,,0
3e264051f522e1ac4d07e648a9080784,fad983a47c56c7050eb43010269ee36f,295,73.66,41dc32d4-b1fd-41b8-9f13-b346283df46b,return,3 days,1,0,1,,0
893fff1e0e8a0597923ff86966aac6d1,5c6a3e484e7aebf406c2045718dea406,89.9,23.43,dc32a88f-89eb-44a9-9569-c5a517531ab7,return,9 days,1,0,1,,0
711bc4b2d17a37baad63799a2ce92de1,bacf2de8920bbcaf6f005a30d81391d2,319,18.42,680acd3d-e832-4b44-bde8-f23cacf612c1,return,5 days,1,0,1,,0
a5a854651cfe0d8da9f1669266fd4063,409ec48108c4dad2130633a912fe877e,40.99,9.6,fbd83e5a-14e6-41a8-ac80-235101493215,return,1 days,1,0,1,,0
4e2160ff7a61b2bf4fbd2e527ea924d3,72d3bf1d3a790f8874096fcf860e3eff,38.25,16.11,7c1e57fa-2f6b-4b62-b539-a7e8e7bf8a6f,return,9 days,1,0,1,,0
f71db65486473af693cb9575b5b77acb,4c82c8d31845d751d797debc3d03697f,12.99,7.39,e7c78cee-e595-42d8-9f02-dd18eaecf893,return,9 days,1,0,1,,0
a60c7939ff26d351755d55d3a65e5318,f40876e0ef3cd5f9132b1f16b04b1346,109.9,16.53,bd2a3966-4c63-4b85-a77d-18e293c6699a,return,5 days,1,0,1,,0
2806d068f5d3e46b89e663cb5e53236d,962a6951154f98f2c8e9a5b8b2bcf4a9,75,27.51,ebb11eef-1dbc-403d-86bb-a71908fcfc74,return,9 days,1,0,1,,0
3a217ae7bba6a3b59b08a0bf08610b52,726b4e18f00255e2e63491bcba3f60b8,75,62.35,abdbf5f4-befe-4009-9c8e-2d8cb1452615,return,4 days,1,0,1,,0
31dccf9e7042d47f0c7e77a6952d9ec6,ec242882027ee23182f0e790e4117128,52.9,14.68,cf65d9a6-24d6-4dd1-a4d5-4d0c67a0d8c7,return,6 days,1,1,1,ex_1189,5.29
d55ece0f3afa9b57b5a78038efddbbbc,0e2d52789a024cfd6f9204778320a8e5,219,17.58,c2baa2cc-5d2f-4343-9d17-9569ee98b287,return,4 days,1,0,1,,0
35572bdee2c8dfe1085aa9f6fd8ac60d,b38b25d838ae0b8385e8cc68b9017644,130,15.79,7b3d5bc4-b4aa-40ea-b5f7-5ec2f38d7c06,return,9 days,1,0,1,,0
86e2444fc896c9fa2eb5bc9d8a15e111,9ae64e1163bf254bad20d5155cffb99d,69.9,13.07,5e03ae78-2a94-4bdb-ad81-d8763503dc0b,return,3 days,1,0,1,,0
2d4725d49513bce62ea366e8f0e213ed,29e4631be78811ab993ae12613053b53,138,12.47,9a62d974-9a03-41b7-82e9-0eafba064a7b,return,3 days,1,0,1,,0
71c0d1686c9b5556355dc29a0f5cf8dd,eb6c2ecde53034fc9ec47741b3232c9d,32.99,16.11,7b891bb5-2d06-4ac3-ae51-df25305a6efb,return,1 days,1,0,1,,0
ee8eb8b78945c68960a7c42e6211365b,8ed094bfe076c568f6bb10feada3f75d,196.99,31.68,daaee879-fff4-48b3-bbc3-359cfb4aaadc,return,7 days,1,0,1,,0
513e088b2c0d0279b2df18d115a0d39d,b532349fe46b38fbc7bb3914c1bdae07,35,15.23,f2619dae-db63-4e98-b0ac-cc70c0ea6771,return,1 days,1,1,1,ex_1735,3.5
50bd37ee53e04d52626a5facdc6bd60f,c43b672f48eaccbecc94cdf6b4f53485,97.65,15.43,f0fb46e5-a94a-448e-a7ee-5447764e2eb8,return,2 days,1,0,1,,0
f5281f570b351e2fc6569df06bbc21cd,09481a6dfe9eb590dc8b265b54dc4c97,949.9,70.07,4a32b0af-b5d7-4223-b7f0-f5d81d877454,return,4 days,1,0,1,,0
eb9f60e17d14840ff128c124a67fb158,27c5d184e397082e7f0ff11ace0d7269,59.9,8.88,cadcebe7-8172-4411-a553-d2557e16a0bc,return,9 days,1,0,1,,0
0c1426109d8295a688ee4182016bba59,cfb133b7458336455fa60b97ac3aaba9,45,16.11,fb21df37-6560-425f-b316-78ad4fe9a113,return,1 days,1,0,1,,0
cbd6f379c5785a99687a2e00ae57b270,dd3e280f0e4930c7234596e43aa4c6f3,120,18.09,b74a89d9-57f7-419b-ae77-c8fae0d91e54,return,3 days,1,0,1,,0
20b31044d7b2de91090a6c4ffbcb7f86,39aa98469aa7460a9764311b3f8efb12,45.95,11.85,73c80339-8b7e-4073-9772-ea0f441e5f39,return,7 days,1,0,1,,0
dbb1353a1b37773612291d7e294ec323,761786c69af6094fe760ef42fbceaa1f,98.8,15.57,dc9a5788-8529-48d3-b495-8acd28b103e3,return,8 days,1,0,1,,0
320647e42dac370c80184c0f74433cac,a4aa7c1427c31344e5f7cc3d839fe562,110,22.64,6d19a38e-b75a-48bd-8a29-3264b509b8a5,return,7 days,1,0,1,,0
55b94c1376b9caed3fef602e9ca5f20a,d581a9097bc2a13adf46bbd864ee0d08,59,15.16,87e39b30-27f0-4487-a338-8c26e0025aa0,return,5 days,1,0,1,,0
ae8423bae5771609a19bafe9b114a60e,2647221a6a477afe2d0268b378f1fdcd,39.9,13.86,583a33ea-cff1-482c-b1c1-e61dcb8a48ea,return,9 days,1,0,1,,0
1e189a60261c3efb60bdace6d37ac223,f4f4debbcfcafe6858d1e37a1f6e436e,139.94,59.53,156acc63-651c-4fd1-90e2-a1cde1d02a52,return,2 days,1,0,1,,0
e1b1c48c3b7d0f02d03e3f09d85a9dd6,2edc5e6012ad882462d116ed5a9e3085,99.9,20.43,91b9fd4c-6564-40dc-bba9-1571da33f0ea,return,2 days,1,1,1,ex_1403,9.99
36102c60cdae5d6d01fd40b0b5db5857,be75efb07aff79cef2eec7ddc5de3952,99.9,13.25,7fdbaf2b-307e-499a-9f00-862eba6489a6,return,2 days,1,0,1,,0
84253562834802051b3ee018d7daecb4,743f4eec5711267026a93df72eeb7174,31.5,15.1,5bc5a144-9ce5-4c5e-ac4e-f7257ef37580,return,6 days,1,0,1,,0
30c55005c29694f8bb42f9d42c659aa5,c3097e07a0a5de0d4b4c836d90c5a284,13.7,17.63,5aa7419f-ca7b-4e86-b5d0-f42897e71115,return,1 days,1,0,1,,0
8747a928f786c8b31e0afb1b815886bc,389d119b48cf3043d311335e499d9c6b,59.9,13.44,2951cfa3-a26e-4389-be46-63bb63aca45f,return,7 days,1,0,1,,0
086d8c0d2740866ee3d4730987640d4c,9d32095f76b97762307e86cfc18dd7a0,49.95,12.79,d2096bdb-c493-4444-aa37-fafc1f56d275,return,3 days,1,0,1,,0
175a79065991e40569812e90232dc38d,69e8f74916646e186145f5648840ea9e,817,63.8,67de4208-9081-4b4d-af87-037215aab7e3,return,1 days,1,0,1,,0
b2bcb2ca559e7f7cec2188a6ae542e87,c64704f589ce59df6b4514543e21ccd7,59.99,15.3,d0e2a4ea-b97f-4709-a08d-c521ad676a81,return,7 days,1,0,1,,0
3d27905aa7b2ee7fc7bac918f949ea18,a8d952e8e5436a6fe36d24c402d100de,21.99,7.78,d8097413-1f63-4ee5-bf1a-5f8d87cad440,return,4 days,1,0,1,,0
c905910185bc1f8e9c3617ee560770d8,35d0f73a54eea897499ea2b516fee147,24.9,7.43,5a7c2b84-c874-4967-8f27-998a828f4448,return,6 days,1,0,1,,0
1a3960b27016b5cb04fb3ad29076edd3,e3d2dbfda8903ca3c230a480b75dc0f3,59.9,14.59,76bc0035-da16-4b6e-80f1-90ae74b54846,return,2 days,1,0,1,,0
6395828841eb4af7b78aa60f37b6ba40,cd48f265a63e13b762601f5f794c5fca,43,7.87,6a8ad760-d280-45b6-ae61-e1e482a7822d,return,8 days,1,0,1,,0
7bf07dae0e08f5a2b54f5d784c8bdd12,67aff847e5cccbb062dde92b68122879,579.9,18.81,503ec646-d729-4b1f-97f3-7adbeb75982b,return,6 days,1,0,1,,0
8e8f8ef29c78c7b9c98cac70dd331ce2,e7cc48a9daff5436f63d3aad9426f28b,170,30.44,5631afa8-dd98-44f6-9974-39e828fd6a30,return,2 days,1,0,1,,0
abc3e842e38ace4030133da4ebd501f5,4c05be00027392c898ab59a94fad2151,50.9,8.72,2187763a-98ff-4398-ab6d-f4ab67d899fb,return,6 days,1,0,1,,0
c5e754f77f6f127371e929ccb707fce3,aba86c093ccdbac75b09111d57e50004,119.6,11.45,23a87325-90a6-47c9-9c97-306826ebb5d1,return,2 days,1,1,1,ex_1669,11.96
29f49e25d09d4c903d8b17278b5e59bf,61d01171a3784bab50137290350e5332,29.9,15.11,56eea8af-6b7b-4788-a0bf-84e0b1c992b9,return,6 days,1,0,1,,0
b9edb51e964553c82dd1cb214873cc32,e44f675b60b3a3a2453ec36421e06f0f,107,17.19,09a38771-f103-4ecc-a91c-10eac36c1c72,return,9 days,1,0,1,,0
a6264125a9c50827b115847d47c73a13,389d119b48cf3043d311335e499d9c6b,59.9,17.67,8b87819a-7131-46c1-9504-bd67b04cd9ab,return,4 days,1,1,1,ex_2123,5.99
d83e73ca49e7e9ec7ba0154139858fc8,5f42d57952b7815098979a5c4fa6f82a,110.32,15.87,025751a2-1c43-48c3-b2b6-5e3cc272ad72,return,2 days,1,0,1,,0
b34d30e8a140c9f9013790b80ef922ca,aca2eb7d00ea1a7b8ebd4e68314663af,69.9,19.98,4fe1a1f1-680b-476b-8dc3-273e6ae9279e,return,7 days,1,0,1,,0
3a594497943c5d46c735d2b2417f43b6,35ebf08a93899d44e756809e11b14754,18.9,16.79,5e862974-9ef2-49bf-b466-8b220972992b,return,8 days,1,0,1,,0
3af2a81272fcd0c650bd44f53f7e61ef,fb7a100ec8c7b34f60cec22b1a9a10e0,49.99,15.1,001f882e-90b0-471f-b8f6-1b0ee919b6da,return,2 days,1,0,1,,0
5b829c37201779df841d79b1875ca7ef,7ba2e13e168f62391e3f2e9c946bc2be,144.99,26.04,8d6142e7-90f1-4890-949a-4c86904d4a87,return,6 days,1,0,1,,0
46200d71c536e9f7dc1491ae1189e206,2948658cb6abc82847412be7201bfc4c,110,55.03,d455e5c2-3aca-433f-ae97-53a48587011e,return,6 days,1,0,1,,0
f8571f355da1f3a55b8e264558e8e1f9,003a31970fea14fffe92ac856b8a9b97,222,27.63,250e3ff5-33ad-4fa0-8d7e-5bd9ad0b3809,return,4 days,1,0,1,,0
d367a93b215e8828942054fc3799c834,060cb19345d90064d1015407193c233d,147.9,15.79,9f39dd6a-f8ee-40d9-94be-232e499225c7,return,2 days,1,0,1,,0
5d5401bb4bb47026d3f56a940867f04d,2b49a97daf2f2d902b42abc142f4da2a,58.9,17.85,1ca17cc9-2371-498b-8fd4-8147a8f71289,return,2 days,1,0,1,,0
2310c19df1dd534203e1e41de8afc428,7e42f7c4405ac2fdec454c0497facd83,199.9,17.16,fc0cc3ee-38cb-4949-b20b-c0e3e372937a,return,4 days,1,0,1,,0
9419274d2366b746f60fce753c5a3618,cf5fb18f3ac3f373759295cc8ba3e2c3,100.99,23.51,15db35f6-2de2-48b8-822f-eeaac51cc285,return,6 days,1,0,1,,0
85599745768805ce8a4885e5098d0d9e,79da264732f717f10ebf5d102aa6c32a,29.99,18.31,24b4eef5-8b43-4fe1-8db8-9476bf702adf,return,6 days,1,0,1,,0
a4c838975cfa8a5cffda389f44d58213,f7ffa4d2418f29ea48467e55f3a770c2,139.99,91.39,b5a6c1cb-8d0b-4250-953d-ea291eb3ad1f,return,2 days,1,0,1,,0
1446ae966d68c3abad1ca3a3ce58033e,8ed094bfe076c568f6bb10feada3f75d,175.9,58.14,629ebe23-a8ef-406f-b57e-cc09af2fe7e8,return,4 days,1,0,1,,0
afe333c1956628d870ce89ad385f4e9b,28bc7d95951d962dd5cdda791e07b56f,39.97,51,96df5c2e-b7a5-41b8-a88d-e2655c52d953,return,8 days,1,1,1,ex_1094,3.997
27b6bbf4efdd3d4aa75ead8d62a9088c,7c1bd920dbdf22470b68bde975dd3ccf,59.99,7.78,558271ef-ac53-4da6-a9e0-54396eb74569,return,9 days,1,0,1,,0
83262941cdb645f93d2446a666571eb4,15bfe701fea63d0f6384b743e492b3fb,39.9,22.21,787dae4d-1c7f-4e00-9de4-3da163ccc165,return,7 days,1,1,1,ex_1552,3.99
2619850f884f4f5e11109077d8b97f04,af2d506fb01b724e03591349ad36b67e,48.9,9.26,3cb3de29-471a-4168-89c6-2fdf55433482,return,2 days,1,0,1,,0
c7172e1a6b8de65fbc6e9e77afda672d,7d0e0214a0852cf0c90032c7992cf27f,65,15.2,2767cc2c-463b-41c1-ba15-4e9c0df8c7bd,return,5 days,1,0,1,,0
7c16f82261b598ba393f29f1d992c1d8,368c6c730842d78016ad823897a372db,59.9,17.67,4c569d3e-e1be-4767-a72f-7604a274bd9e,return,8 days,1,0,1,,0
d5bac5448a70372042b7f46473e048f0,3321ad579f19476d0d668f726f8dffec,239.9,22.17,8fbc97c9-c3a2-49bf-8c41-a4259c0a21bb,return,9 days,1,0,1,,0
479a33fb572f8eded439d188871af158,c7b3cf9de7be95b3e09e7a63315685eb,99.9,36.21,96c27c9b-fd12-4757-a247-35549d55ac1d,return,9 days,1,0,1,,0
bd47e5f8eaab83d29f99b4079683de37,2b828e930e3b891d3cb86864a5ed1540,69.9,18.06,7e37f7ec-69db-4e4b-acff-cb33c1485c67,return,4 days,1,0,1,,0
37c5868b5c8845b91732bc25ac5c6fd8,6dec7460535602c112ecd2f96cf2d617,169,15.48,ab4ac341-33db-4fa3-96ab-31e777e96254,return,4 days,1,0,1,,0
5771faae60a2852e55b8cd938a0dab30,53b36df67ebb7c41585e8d54d6772e08,128.89,12.4,33aa18f7-54ed-4ce1-a810-4fa6fdc1d84c,return,8 days,1,0,1,,0
ecc81531d82fb15b1c8fe8bb6ddfb02b,b3145c36d221143053908beb4564bad9,64.9,19.42,fdc91339-86c3-48ef-81c9-dab3420aa2d9,return,4 days,1,0,1,,0
de398ddd3c112d03a83aacdb609def35,601a360bd2a916ecef0e88de72a6531a,118.99,18.08,a04fc61b-6b85-416e-ac12-bad0af7fbff2,return,6 days,1,0,1,,0
450c38e2c35be1d12fb07ad8c2432ebd,6ca1597b8e5f2618c47b414b68094450,160.78,16.89,54751ed1-08af-4abb-a89f-9d0185e3b158,return,6 days,1,0,1,,0
e59dbfb7d81fd513f1ffa941fe849c57,9feeadd6b97835152e83e1b25b46f5c4,104.9,13.07,de20d277-f053-40b0-803e-ba6b4aa38085,return,1 days,1,0,1,,0
3c54c8962d6cafc1d74f293b4f025483,48e5af4df590c37a05a29b5c86e020e1,70,15.24,493752bf-d00d-42ae-8589-94ddfbfd21af,return,9 days,1,0,1,,0
dc945d5d50345e370825fcd9653156a6,4e83195accfb3316528acc16d754fdb1,184.9,26.13,b77ee637-0586-4f9a-9c7f-2a61346b4280,return,4 days,1,0,1,,0
c301f64860cec992f8d9c532fb00f867,14a0471af2a7bc596532fc8a6f29b1f8,29,7.78,2189e388-133e-43ec-8065-82ea0d507a2b,return,3 days,1,0,1,,0
92c5e555afe0fddf3e8e4ae6baf2fe68,06edb72f1e0c64b14c5b79353f7abea3,39.99,11.85,a5f8391c-967c-40bc-b5ca-1053572d79ba,return,1 days,1,0,1,,0
d4126c989370101ec1b96733f4adfe79,d04857e7b4b708ee8b8b9921163edba3,69.99,13.15,4d899529-5a1d-42b1-aaf8-3d7c25f5c195,return,9 days,1,0,1,,0
f7efe4b422fd5a4d6415687184ce9059,f7a17d2c51d9df89a4f1711c4ac17f33,50.9,15.11,5c60e206-3636-4539-977f-eb6f5b8d10f5,return,4 days,1,0,1,,0
ebf144597fc5b016fb405d0fea5c9e2d,052bc62f1969b8f09b1c3cd6f67e099d,25.99,8.93,6df88767-c149-491c-8257-016496f80201,return,6 days,1,0,1,,0
bbc914b2842d3c32f438b913b31f0ff8,4298b7e67dc399c200662b569563a2b2,149.9,17.49,c1be51ea-e35f-4444-8ac2-1543c3851364,return,2 days,1,0,1,,0
3ebc89671e73c92c14dfd3e9d6af7bda,fe077ec80df6b4ee60bb4498d5ab1962,135,16.05,51d47d78-0ac7-4a1f-9556-e104b4608fc8,return,2 days,1,0,1,,0
067bc1024a45f0e3cf23b724757e55e2,9453bde60c4ee52155c963641736cfc5,467,17.02,c00c4991-b3bf-43b0-987f-2627da6db03f,return,5 days,1,0,1,,0
6c3753f7fbeb117d143039b581ad02e8,1eb85357e22bf0c8c2a6f10eafad8423,285.9,18.84,d2233be3-2de8-4a40-bab9-761b44f679a1,return,2 days,1,0,1,,0
395e54e708db966770b5dcc0ad2d93d4,557484a8965bdc4e548658239f7663fd,149.9,36.18,bdd2fdac-dffd-42ed-8cee-75ddd2d085d8,return,2 days,1,0,1,,0
7a6c48037234cbc7887f82848bf4d4cf,d35825dd1741eee134506022d73f4e71,89.9,7.89,287c8afc-bdf7-4a4a-9617-fdd6bfc341b1,return,7 days,1,0,1,,0
a11a425bf8a1d74271b19f31a3cbe76a,aa765c0a9daeb0541a98ff48ea3ac651,130,15.22,e14097fe-d08b-43a2-ac40-005460c62de1,return,7 days,1,0,1,,0
fbdb43f2551a3acd3d9ac5e2ddf92080,51f3479189a7783a3a617acd8e44be48,27.99,12.86,d8954e90-58b5-49f6-94b7-1b5204e36fcd,return,6 days,1,0,1,,0
972f5a89813198a05f8dd4463d82f3fc,08574b074924071f4e201e151b152b4e,99,38.53,77b57fbf-9c46-4614-ac3e-0324dd30bba5,return,8 days,1,0,1,,0
5a31618943d04d72b8c0762b43df48dd,b8b426747049f2d3d6e00b486d47dedb,89.9,15.7,1d39ce18-05a1-4c36-a88f-71d9ccf058bf,return,2 days,1,0,1,,0
a1c87156ca249199bbcd96fbfcd0296d,98d4d94ea54992a98bbfefe75e7561d3,13,15.79,e1139a13-82f6-4ceb-95d0-695f88dad102,return,5 days,1,0,1,,0
199303a694a579a221dd258585150f89,b1443a3dadb0b2b1edf47ffe38366788,171.15,17.48,eb74c41c-074b-44fd-b53d-90b6c54ff690,return,8 days,1,0,1,,0
f98cb4c3cde10f19642a16e7dda03f08,a11ae57e28ac218d33dbd82fa3879b57,34.3,25.63,376656d8-0622-460b-86e0-6960cebec85a,return,6 days,1,1,1,ex_1678,3.43
fbae1b9dac9991f79b54655e26cbe64e,6767719f80aabbbf16ab2491899c32d9,839.99,23.76,5242d2a9-eb16-4d6a-86d4-4d185e7f0ea8,return,4 days,1,1,1,ex_1529,83.999
6aad8a16f17436a086a9407258c150a4,a4c27cf9767fe2b589251c764b891eda,289.9,23.96,fe5722c4-ab75-4874-8faa-f01621d44272,return,9 days,1,0,1,,0
8af844e18cf7ddedd50343fcd0990863,c695342500b74ff952db47b541726de1,11.99,2.11,4c7d5426-32d4-4db4-b314-47f6fa56febd,return,9 days,1,0,1,,0
267095b79e3a2844f479ead264721da9,8ed094bfe076c568f6bb10feada3f75d,169.9,108.85,00f4bf95-6948-4e66-a2db-76c128e726f6,return,8 days,1,0,1,,0
5ea8db638f6283a19f2554c746ab4496,98b22c1129886cbd7fcae69d1c93e442,89.9,13.65,19a421e0-e428-4b38-ab45-da95453e279d,return,3 days,1,0,1,,0
7954fe1680493c893c4ec14df43ebb73,8c292ca193d326152e335d77176746f0,152,21.18,9317044b-ecb4-4ba9-9143-841210551708,return,5 days,1,0,1,,0
4424106c5b68a52e3c47371526b4a264,b1bd2eebcf90443f4f17e71bb89468a2,28,18.23,ae4bee4c-53a1-453d-91f0-a2325e40f779,return,9 days,1,0,1,,0
0d931f4590e355bc7aedc79ca822cd82,e7d728118de5526bed85eb0b2ad26216,15,7.78,bcc1dab0-1938-4477-8d1e-d8096aa0ee7c,return,3 days,1,0,1,,0
a9263deb65aa2311eebaafc5305d9ecc,2b4609f8948be18874494203496bc318,89.99,15.38,50bc3f01-450d-4776-b15f-84343188da16,return,1 days,1,0,1,,0
c19f01711a28636df6bb57d440865c76,15529bfa2d73947d1e03020f58f5a016,79.99,38.2,12a5fa01-4e56-418b-8b5f-7859c97a5554,return,8 days,1,0,1,,0
71488f40fcb86621a50c86a9e1ce486f,2c1cc48126c2bdca9e59a300ade4f1c8,39,8.29,99449267-712e-4b54-abec-f205608def4a,return,3 days,1,0,1,,0
faf6d4b65126b7e12030723b3c8373bb,5357a190f1759dc5ff9bea83eb195b14,21.99,21.15,854344e3-c561-4b6f-97ed-54f5b1c5b775,return,5 days,1,0,1,,0
7bc7165d19e5d485ac75504e52904be2,2b4609f8948be18874494203496bc318,89.99,15.38,2996f948-f140-4abe-93ba-5b37fffa129f,return,7 days,1,0,1,,0
420d28103f84eb7c76bede8dddea608c,8fad1e543221d7d6867e756d4bc5e286,45,7.9,4c3f2362-6560-4d4a-bb4f-341f0faf0f74,return,4 days,1,0,1,,0
9f0259b267d9512248417a50d54540cf,ede2d3ffe8e999eeb81a29c30967c5aa,72,15.94,2d5041ea-b620-47a4-bb1c-5a922e24a70a,return,5 days,1,0,1,,0
2a013a00580ed531afdce681a1ef062d,562cc818d2fced5e90afc6c220636bff,199,24.26,bf1837fa-cd0a-43b3-8037-d35b7e9fdd79,return,7 days,1,0,1,,0
