Customer ID,Product ID,Price,Freight Value,Return Status,Return Processing Time,Number of Returns,Number of Exchanges,Return Shipping Count,Exchange ID,Exchange Difference Amount,Order ID
67b3defb24f008787b9dcc8713c2abf1,a5341e3f8155dbb3e62323d3ea289729,93,13.21,exchange,4 days,1,0,1,,0,75f3ecc1ee0d23f0fcc29fa7bff30a16
750619a6b23aba34dd4aca4bf16ef038,4487261e208ce5d3a8d1a997ccd99dcf,54.9,7.52,exchange,7 days,1,0,1,,0,57cf629636cf674f91cdf37b7118b27f
d41aba0dbe969079d797f73ae613802c,46f920b1c8a089ebc671e32f5353cf01,14.45,7.39,exchange,8 days,1,0,1,,0,d0b07b0423d899124cb9f7f797cffd9f
03a9f8974cc93e00d318122ca6382bb2,35afc973633aaeb6b877ff57b2793310,89.9,12.13,exchange,7 days,1,0,1,,0,3db932725b90f4f388d2e361b0f1247e
1d40bf2da4a31578ce877c16addb89ac,a4fdd00347db855f614a18bf51606df5,189,18.57,exchange,4 days,1,0,1,,0,66e4a36ff490014773971a6ee0b6a0e4
27fc1e85ea154f4ad91805cf8ce1fb55,7933eeb8cf79ae899bfac71c0edb076d,139.85,16.61,exchange,4 days,1,0,1,,0,8ad5d435c052c47844228f04d9837ac8
9dd63d86de8d079954d0f8c4cb8a6aff,5411e9269501a870cabf632f05655131,109,13.78,exchange,8 days,1,0,1,,0,f7dd38faa4d2c82426db7bf67a208644
ae4b97db0f9940348a45b614a925fb3c,afb4b687981fad8723f84510c57c84bb,69.9,8.64,exchange,5 days,1,0,1,,0,e760839bf2e95526c08cd98abaa16804
40774a54de330e5e8dbc37c03f64b625,b0f007aa08f8289b1b3471eda48c8d9c,147.14,21.52,exchange,3 days,1,0,1,,0,7aa5f2151edb70ee275202acec271ea3
9f83cd10077cb0b96225321ab81fdbee,53b36df67ebb7c41585e8d54d6772e08,99.9,0,exchange,5 days,1,1,1,ex_1065,9.99,3fc0be2b864e9efc63373bcbafbb16ea
29ec9149639beb93b18e99d05e8744fa,fa126ff62aae83e37857ad495641c878,175.5,18.8,exchange,7 days,1,0,1,,0,f492581043b9d6d7074632e08a60c07d
7d937ae0cf8dcf549e545d4df8894161,94f49b07158ceba23362f72f24e04962,229.99,18.86,exchange,2 days,1,0,1,,0,61416eed18f816a60139b0bd59f11e2d
35a19e7eb76e917f62eb26b58ace0d2f,3516632e8f52b679ff83d1665ecc990e,75.9,16.97,exchange,7 days,1,0,1,,0,070f721954fa2416856b2b30e3c3c341
9f3e6af406a610a1715b84cba194cbfc,646ce272adff96b1ace27e81c9bdf29d,126.9,14.62,exchange,7 days,1,0,1,,0,18d4a0c2996047bfa18e3f637f4ad763
a9b523c9e67b3f3b12eab77b21122aa6,35afc973633aaeb6b877ff57b2793310,89.9,15.38,exchange,8 days,1,0,1,,0,c0b4d042df532a3a84b95e89bf2a53c1
1cc017a5604ae9c2f6928e6130fb9be3,fe9dfbe7f974621789683b7b78be2a16,326.16,18.17,exchange,4 days,1,0,1,,0,1449769412dea5d16183085a97ba3bca
3699a9b3bf6e5816cc548647349f490c,61fd556e5319f0e1dfed3ecb8d3bb778,48,16.73,exchange,9 days,1,0,1,,0,911a1415223d88db2cb3009539457465
621924fa61a8414c52e2bac7d2c036b9,b9b5b714e7321b73a1fea73395873dbb,140.99,14.72,exchange,2 days,1,0,1,,0,d80b6cf3c5089af37bc9dae7cbafc3b7
d038105cb35ab8f8b3c0575e00873058,3fbc0ef745950c7932d5f2a446189725,66.99,51.19,exchange,7 days,1,0,1,,0,62c66f80f422c25636cc243baaba2568
28991726082135ea6a75457c41995705,0bbfbce1edd4c12c0a15b6b5dfba409f,15.9,10.65,exchange,5 days,1,0,1,,0,eb808f17e12419314395e5309b23258b
df6080c9c9123b2b968aa62b0cc5bbdb,5ac9d9e379c606e36a8094a6046f75dc,109.9,8.96,exchange,5 days,1,0,1,,0,466e5cddccc661ae332697cc83dcafb1
e04fb0ff8c7aef7555088b36b68d77d9,49366a8fab2e191239a143647474e7fc,31,10.96,exchange,1 days,1,0,1,,0,25453993dba7bcda3607e0f745672b1a
cd7e2fdf038677df06db1ac2611375d9,01604238fbc11ce379e537a76b26bc94,18.32,18.23,exchange,7 days,1,0,1,,0,e897aea81bea04f49694c98f417b7a33
ccc4d86eb7f5d275d4f297e251817d6e,6f46359e56f51d5deded13adcd1c255c,31.9,15.32,exchange,1 days,1,0,1,,0,02ac6689fe09c236d7651b93246b6dbe
5c5e827a07f0417ee449071f0a3a7052,21efeb0e47f3328f86002eda80b63321,24.9,10.96,exchange,2 days,1,0,1,,0,3ca18df2135c0a2602ea7d0e9bf8cb03
dee63fa256a872ed8417589589ea9913,37a0aa952d52e1141cd6e9b489a82f4e,55.9,44.24,exchange,7 days,1,1,1,ex_388,5.59,61a86f238895780d1ddc6344985537ef
fbfebde26d0e73345094b962c8209a1e,ba9943916136c9959e24f71bdae28faa,44.9,16.79,exchange,7 days,1,0,1,,0,acd0ff1b0e910297101c81d7c9602232
167952abef450eb8fc56bbf828db72e7,583f23b0484747654c01a98021608a89,184.9,19.42,exchange,2 days,1,0,1,,0,d83db9b9c140ed9b64cf6e636caebb04
1a3776751ed3dcf149859b769566fe0c,e726b00d6143d630f1635740d8a265c2,19.9,10.96,exchange,5 days,1,0,1,,0,6ef172eee30cfbfa01516ce2eb2ee68f
1856bcad63b2f42566260b1a4bb68841,12b5c5d13512ad7cae70181fc503f42e,95.9,7.93,exchange,2 days,1,0,1,,0,3305840d006ff4ecbf347e2c1a38d698
247d35c2e52fe507f47dceb38d7f975c,1bfb290d7273a442c874dbe74b4abae6,69.99,25.11,exchange,8 days,1,0,1,,0,c6985618e38b04aa3af0206c2c042aa5
adbe032ae548ad0ea9f5af1e8fb564eb,7f457254a89d62960399e075711b3deb,24.99,7.44,exchange,8 days,1,0,1,,0,d74f695d00f9997798afe64684937fff
d2ebcca77f822a056f56021a8b6c7c26,6e06c5464ee7624bdb3cfa23d2532a92,19,10.96,exchange,8 days,1,0,1,,0,ee7b9fca242afe884ce1daf3f17ae656
68b3d6ac0b851622aa7e60f808a8c38f,474bb6b54fc608ca71059a6c4f7ecda3,21.9,15.1,exchange,7 days,1,0,1,,0,a5049397ce179d0a0b31a46211fad358
f56ff455dcbb84c71aacf57d552a4f3b,253e743996e4439451bbb1137c3e7b6c,71.99,18.43,exchange,5 days,1,0,1,,0,409e065598ea4a9dba359d894ab0cab9
f42f332c63e5f50363ab79511e16d268,349ce46a0e2e20054aa9d80c48af8816,169.99,12.92,exchange,5 days,1,0,1,,0,f0c2236da1e0542c3deb61e413ea3f24
d08c285eb2ad222ad414f308573afa2f,c2f7953b36a941befe89795854fa2c48,219,24.11,exchange,8 days,1,0,1,,0,a9b6d8e262a7af70b343cb113509e489
666c0f64c30e46fc3d1e3c6c1974224b,b984d2ef473c9daeaee1f7754f0076fb,26.85,18.29,exchange,1 days,1,1,1,ex_866,2.685,8d8fe1ce7c12058c8405c96cc799d490
41fb9838de2f4b8adf9559010af158f3,c41394a593b75e8e4f3d1fb5e93e151e,999.99,101.52,exchange,4 days,1,0,1,,0,871134d4fa39345ca2bcb99597ba1e32
20526e6ac068f829f191a7dd0a773d07,832b74a0faa3b602a48e0f20990adaf7,110.32,7.64,exchange,5 days,1,0,1,,0,96b38b3c9a1ed37a972519924e133f63
c4981c3e4fc10c84b4ffcf5d3b051edb,aca2eb7d00ea1a7b8ebd4e68314663af,69.9,20.98,exchange,2 days,1,0,1,,0,901726cc51af45cdf902b4791c57d310
4e6cb162e877d11f219e17caca1507d9,75baeeacdb53150ac063abf52e4acaa7,39,11.85,exchange,1 days,1,0,1,,0,368f8d217d97abd561399215e13db4e3
bab96d089beddb1b1823284d30825a56,a2ff5a97bf95719e38ea2e3b4105bce8,895,21.02,exchange,6 days,1,0,1,,0,7ad3a0c4bc283dc5bdb749f66752270d
6a7100171d73419693ebd1b891f80b53,422879e10f46682990de24d770e7f83d,49.9,20.99,exchange,8 days,1,0,1,,0,03b70c61372aebf257ccfacc6ca0aa58
9497c977e59506e4cc2e0f3094a3ca3d,ee339563912cfcc8a006239baba4d8f3,293,16.21,exchange,6 days,1,0,1,,0,e68fc011bb042df40be9a8a5c437fc16
df4058431c8103750dddc04b0b6583f2,50147c350ddbaff0646aeac455c7473e,119.9,12.23,exchange,6 days,1,1,1,ex_1084,11.99,1d46325dfd950feac6d805fe8a5bb44c
d1926a6e8068d2bb5d6439d80a52c8df,1fce7b244f4a45431713165a869f5f32,144.56,51.51,exchange,5 days,1,0,1,,0,1ab38815794efa43d269d62b98dae815
bacfd6acca2b3560dba225f481256b45,a50acd33ba7a8da8e9db65094fa990a4,117.3,14.43,exchange,8 days,1,0,1,,0,673af36c8b5395e5199820c02b42abe9
e53c578177e0730ed942ea9b1e0ae7b8,ec246911ea63f94a11fc8d78c270153f,16.9,15.23,exchange,2 days,1,0,1,,0,8be0ba0be22f6202ca47271c05e5d915
b700c01a9332f15903c399e187ff534b,121b5fec5d2e7d0de3c0f58824bbe6ea,15,7.78,exchange,3 days,1,0,1,,0,139f77f83936e3fed4788e6675c1a64a
14b614cf1dd2da6594c658a69fbbeb54,101a896b1137f70a7bbb2b9fac61458d,285.99,68.87,exchange,4 days,1,0,1,,0,7d7b903bbd7d3b762ad60115c30185f2
ed64b2141d2f8060d0ba07dd068d1d09,a1e9b0d76a76ff474f4a4374fcfb8c42,42,17.19,exchange,4 days,1,0,1,,0,f7404ef9274b77e82cba63629c091e3f
9b21003409394a234def7b16a139b70f,0d9374142ba86a7c22357ea192bcfde6,63.9,11.49,exchange,1 days,1,0,1,,0,2c78914d7d6e6d7a648d2fcdd67e8c3c
edf7eb0836bc6a1be99a9f8fe20ffbc7,f90c81e1fa9b03873a387e7919e99b59,49,15.79,exchange,7 days,1,0,1,,0,10cba569b211fc1a21ffeb58e821b038
7f6c1d60597d2edb5adf63fef310e932,461f43be3bdf8844e65b62d9ac2c7a5a,115,18.69,exchange,5 days,1,0,1,,0,d83e73ca49e7e9ec7ba0154139858fc8
6bba511e5eff14df06ee63e3fd5d0ffe,81cb8d21c3255d5c2143be50785cc2ad,129,25.45,exchange,7 days,1,0,1,,0,cfead345fd39589372b7ac0c255c0712
02035a6c43039fa299e0492df023bad2,f5d9f3f39171645ad59c424570874afb,17.9,18.23,exchange,7 days,1,0,1,,0,63c6cc7ed0b8a61178a9ec1faa7770a6
77937dd75add321830883532bac71056,9a382deec088553d7695394b64c09086,100.8,58.9,exchange,9 days,1,0,1,,0,87c883900b2dc61189bb316c6c00250d
e860bb31a41c537599ccaa74b1e368a3,5a6e53c3b4e8684b13388d6aa4afdf12,16.99,12.48,exchange,5 days,1,1,1,ex_1787,1.699,4c7ef39af59d31fa247f85d10ed414f6
7955dc8ce73a68fe390f4e5c54e855ba,f7f59e6186e10983a061ac7bdb3494d6,34.9,18.01,exchange,8 days,1,0,1,,0,55fa93249d8122a871689fd4c9511e2b
aa4b53b674e3a59192b63f78441760e8,c77780d5086829345e6632976fb648a0,38,19.32,exchange,1 days,1,0,1,,0,2001c0c8545591add8b8dbb31c36c30a
a7daba5883cf6ca3236db2b589f66391,a659cb33082b851fb87a33af8f0fff29,89.9,12.13,exchange,3 days,1,0,1,,0,c4f710df20f7d1500da1aef81a993f65
bad71f25ef760fa92b33c67339f3df60,12acdab5736a2cbddfce65059918826c,25,8.34,exchange,2 days,1,0,1,,0,9a9005e225c09281c29a530f65db93bc
9d4aac880ba02ccefc6f724c85f89bee,3c6be4372f013b15ef6c2d0f89452998,99,17.94,exchange,1 days,1,0,1,,0,4a77a1a8add8db5a1d2cb407b6923849
ca85f1de72b224e6e79d9c959f6c384d,6f1b3488c5314b527201978357a8d85f,259.99,19.92,exchange,5 days,1,0,1,,0,25e23f5fbf3139c628fe56c126c97391
abfb0f5c3e33e9758046fd150f11f8d7,0ab20af8197d84bc8831765be67b4cc6,388,23.21,exchange,2 days,1,0,1,,0,1323fc7bc118e902322367ce662344ba
e0844d74d286167ac9cf10d02cda2bfc,5c9d92777b62444d9fbffe92338d9e21,69,30.6,exchange,2 days,1,0,1,,0,b70c582d2629b16c2612288f487c3b71
edc5de205c637b4420f181f097660d6d,49fe3838a85fc221f84269f59f6b8ce4,109.9,19.01,exchange,3 days,1,0,1,,0,a2253f696c9e2cba89d15e599caf280e
290e2d3c42858f8a22534459de3bdb2e,1fb344134cd7164d32dea4d87ba3ec5a,127.27,9.64,exchange,5 days,1,0,1,,0,6b8c07c310d8c6a39e79ed3d38e6578f
1387e2d23533abc24be58c9b3a1f06b9,b842a6c9c2c51a699729d378d8d674fc,31.5,15.12,exchange,3 days,1,0,1,,0,c01386219d1d09bb78eab2fc5347a149
82259ff3376efc103845f4f1568e910e,2d5bb6fc16b9fb75539ddcd93de86aa4,89.9,9.44,exchange,8 days,1,0,1,,0,cd333fe099b4ed7f1012bc1a76a1b2f6
a5b454391a2ec8f9245882a258186cda,7e0dc102074f8285580c9777f79c90cf,34.9,16.05,exchange,6 days,1,0,1,,0,fb34958eef73f87fb9d50297c5cf14d9
17d55ba276d78309f1993e6d205c7c74,8bc9dee0f2da0b7ad43095be7ad8414f,399,92.36,exchange,9 days,1,0,1,,0,9276d962aa1c30600102c556bd3b57d6
4fc4a9bfcab21c64c43f8475ff3a6e4b,06c38a87544301cba8b0fb5a0796383d,52.9,42.78,exchange,3 days,1,0,1,,0,2ddc0120a9ee5d965a08b68f6a3e2885
4f701e1240fefffa5f2b81643aff7dc3,38327e062df5eb11f9ff87b586df0fd4,54.9,8.72,exchange,5 days,1,0,1,,0,c303d8cc27dfd5c2ff42a652eb5a5e21
0208fd622f545ae73dd1fc6a1a500ba0,2b4609f8948be18874494203496bc318,79.99,22.97,exchange,6 days,1,0,1,,0,7d964b461e0b6fd45adfe909dcd65ddf
7b8965a4cad877c5c7e3a07f7ded23d0,d63c1011f49d98b976c352955b1c4bea,59.99,9.34,exchange,5 days,1,0,1,,0,ab603a1053e4be360569a5310fd35e4c
35efe094e4bca7a3e54f93729eaefb87,9ce62e73b4ea1a6c74b68ba57aa1333b,99.9,12.2,exchange,7 days,1,0,1,,0,9b9d058e7c87ecf74ee618c7361b387c
37fa50b0a70463d905d00496703b997d,c65f71634a9d0de5b4a1d7dbb6d3ae01,45.5,18.23,exchange,2 days,1,0,1,,0,d838f9be69c8307b383f766fb85ce761
4b0b2fe506b2e0097d6f14a1b0aac0c1,167a34ebcfa0fb05f642dcc65619d85a,48,17.6,exchange,5 days,1,0,1,,0,8b5a08df8e19cb41fe82bc319d30e0c6
d7ea9248d429c8c5a908a1e8aac4a3ed,c589625c8ccc7bfd2e8f1fb041e24c4a,110.32,8.03,exchange,7 days,1,0,1,,0,d0fb62f913d61e8c15e80cd65c741b91
64c6902a27f9ed0d53fb7afc77259a8c,11068d52d5927407c556ffd893c3feae,78,11.17,exchange,9 days,1,0,1,,0,96430a36fecfa20f1eace66e1a99709d
2d8e6928e55e8da0c7ef096702a74b48,2fb9e46750ac55362f7b642f12b5835b,15,7.39,exchange,4 days,1,0,1,,0,9d3978b7f31f3af1566b7acab0b91a88
328bb667dcb2db6801de1b493bb9ffdc,17f6a6d7f6e0334b28d8d026d12db169,156,23.89,exchange,1 days,1,0,1,,0,7cf158d0e4744ba4ce58e5a9be631f7e
bb0ca8e854a4a269f7d18895837927f7,3fbc0ef745950c7932d5f2a446189725,66.99,81.85,exchange,2 days,1,0,1,,0,5c19570470dcab18cd18b1cd390c042c
3e72de005864d8a7e1b86c03fe94380a,aca2eb7d00ea1a7b8ebd4e68314663af,69.9,12.43,exchange,4 days,1,0,1,,0,d68cb705b9d644fcf651e59d9c01ba24
4cd1c9f0fc14298ee95437bef771aac2,7b31b39ebebeb8282009c48e5587b1d0,94.99,23.24,exchange,7 days,1,0,1,,0,07adb4d17fca01935d0590d775e9569f
8c0db74e3a6a21cedcaaedcc13e311b1,6b2b9f5f0a28682d6e4912563426b64f,146.5,12.42,exchange,8 days,1,0,1,,0,05f18c930e9961675a68af3b18efaf6b
27e25db300f4ce83301e6e4d6225532c,389d119b48cf3043d311335e499d9c6b,59,17.66,exchange,9 days,1,1,1,ex_676,5.9,401485117f5375fd119981d95deb2303
30326a0347086d7044f8f0ac86c677d1,f141d3e2ffc848525d220f5df39c5415,89.9,17.88,exchange,5 days,1,0,1,,0,180fb4e6556687774c55bc255a5f7d8a
21823ff837e9d3beabb31e5ba035e709,5526b1ae9ab2688cf600783cece249df,98.44,13.81,exchange,6 days,1,0,1,,0,fc6a74f2fe46e7d94471556385398a1d
489df64da2a93a05244fc7edde3b328a,f67ad6b3366ae186b8d29087e6d5ebd0,28,7.87,exchange,2 days,1,0,1,,0,6bf03fb2e1bfba95e698287241ad732d
007e99fec9d53dfa4e5d8be9c2b36ca7,1bfb290d7273a442c874dbe74b4abae6,69.99,23.2,exchange,4 days,1,0,1,,0,0f463923e58ae2578bc70e3083b98e93
0af90dc6248673cdc112c7ce66a7372c,422879e10f46682990de24d770e7f83d,59.9,28.82,exchange,9 days,1,0,1,,0,f5226047c60ee185cf7f497f8c96024c
da820f92e794fd43b2806f52cf2f2109,ca5c923962558430573f83661dbe36d6,105,18.32,exchange,6 days,1,0,1,,0,74961e9aef3b109cd91120c7697363af
3b0b34191384cc53acb9197de6d8f3a4,653b6b1217fba117599afcc015ffd50a,164.9,16.01,exchange,5 days,1,1,1,ex_975,16.49,15b1aceab346b46189a6eea3b6f4b951
e154e499a4edf9f98c29f41476f96d1c,20205e1ea024aec43a7a3fc0d8f7a287,99,18.97,exchange,6 days,1,0,1,,0,8a6b15db7cea5a4cd260873d4489bfb0
b089b3bbec07357f04693426004319cc,ea058d00059bd1470770129498200d05,15.49,8.27,exchange,6 days,1,0,1,,0,d0a13158f5857572b99f8f9c6be9cfa5
dae98d1b8ced3ae53434a0d8715f818b,96f96ac6ce04504599e212a3d826361e,52,7.84,exchange,2 days,1,0,1,,0,b1d5bcea9a62e23247030b3e1f814ef3
12e8c8555bb112b2fed453feba6224da,8ed094bfe076c568f6bb10feada3f75d,196.99,20,exchange,9 days,1,0,1,,0,5558c376f5604bb25823f2be7d1bc82c
fb358480bf1bf13bbffe9f7c722da679,978859c6048ded0fa8bf3b9ea8236387,15.3,11.85,exchange,9 days,1,0,1,,0,95e8ad87dd94e0a48ffb1fd18f13be66
eaf693be16687cdaafc2b059b938efdd,5d790355cbeded0cd60e25cbc4c527a2,97,16.38,exchange,5 days,1,0,1,,0,43d1fe9178de269c073056a519bac11f
429d73b3f996315634920810d43ab637,a7566c5565bf286a5c8fb48387d97bb8,289.9,16.2,exchange,2 days,1,0,1,,0,83df31098d8d706607ac8bd37a0923c8
83393704da3eacab2980fb5c41db4fab,707f450cad7285fab5ad90bc3e7edb0c,151.4,23.86,exchange,5 days,1,0,1,,0,953ee7496af2a4597b4a05df5ab44c1c
9de9d0f77bfa5ee78fc11c5fe54fcfb9,f6bc1e20283d027458321d15778ba8cd,113.49,36.11,exchange,6 days,1,0,1,,0,0a1ad2c293c3baacc6b2c2d442c71acd
1756068e3f68f0b5f318af25ce1ec988,a39cc58c1b5926b6f9f378daa89f1315,150,44.97,exchange,3 days,1,0,1,,0,4b4af79eb26f80dbef369da4a4cd1d45
4349d17c2c020f08d09713ae2418b119,3d17d0ed8da715ae25763ce8225b50a3,129,30.77,exchange,3 days,1,0,1,,0,6baca7e224a54a0323eb003e011c9b8a
a512cdca6c7aed26b77a3e7ec8bb1b1e,3a806ac1ab98107febb4ffcf38bc1fac,130,18.16,exchange,6 days,1,0,1,,0,587c66847401b1ad23c2e9e6aa078b32
5b1c50ae703e657c8f0b3e0a60325e39,af53bbaeee1f3190c2ff939fc236b6f5,64.99,22.95,exchange,4 days,1,0,1,,0,066783a7a5bfa25f21a22e17c7ec9137
88e2fe2357ed65903d27a6bae151b108,171b509779ad4fe0cbed2a3d95d10c68,38.7,11.4,exchange,2 days,1,0,1,,0,1e15a13757311a68ea317beef704637f
c3c5566434df9ae3d5c663e4a29494eb,fdbfd4cec6db6e89f22d9aa2c4839eed,459.99,27.8,exchange,6 days,1,0,1,,0,04da77eda115c14a16e28e6d0bcdf33f
c7c24a8379c7f5593529e88ec2c31a8a,394b16cd32e9f883365dd7ebac4edbe0,14.4,18.23,exchange,9 days,1,0,1,,0,16378369550d1c3b2b2d3c817db399c9
3cf5edb4ea2694cdf6e42273f50dff05,657aa59c6c58816ddc4f86c51a2759c9,129,18.15,exchange,2 days,1,1,1,ex_1768,12.9,c09ebf7e4d207da975475dcd0db417ba
a08a7edd638cbf99e97e2ed2d19483be,bd6e6fce9ada76ea2db0f1912e8e478f,56.99,16.16,exchange,3 days,1,0,1,,0,a1591117909c87a7b784fac5b8434eb9
98a7010106c2e416c6311ce939553453,1285c1d5b4365dcc8b7b0c34bca67242,700,67.29,exchange,8 days,1,0,1,,0,453d6f15ae1c7406d6ec6a5ee3909b82
4bd05c36a7af81eacfdc7dac9ceea97e,7a10781637204d8d10485c71a6108a2e,219.9,18.79,exchange,4 days,1,0,1,,0,4596e478534478a8bf0c5f7ca972aa1a
ba71eef961930f37bc2765d86a09c3c2,11fb16e86df4d50cd2c289ede0b70f42,14.99,7.78,exchange,6 days,1,0,1,,0,0c4a1120fa16a1ccbb365aae4f54b16d
6e0cfceb2d49f48738767d48272a8ea8,2624c8b856235b0499572d609ffd0930,249,12.37,exchange,3 days,1,0,1,,0,5352e5739f5e5d0fb4d12c4fd4ca8bf5
5f1ad3fba0387ccd0efff08a8fee6212,6c3effec7c8ddba466d4f03f982c7aa3,19.9,15.1,exchange,5 days,1,0,1,,0,4e5eab0ade6de202ed67104e84e9636d
43214f27fade5559699e2b5687236333,e06f99e79036d681effa3de75989bf22,59,18.29,exchange,3 days,1,0,1,,0,4eb910d27cb13ee96a5e5c6dacfe4e4a
6b50e8e8f944c111ed859a1df91e8138,b67841db204fe56a1b7d0b4d7c6fca8b,160,19.22,exchange,1 days,1,0,1,,0,e8291f4bc553c5ac2a42ee7737836480
bfca88bf816c31d01923b1da0fdea9ae,8e7ec8bbc0989d1ccbe6971f239eae9a,134,7.96,exchange,1 days,1,0,1,,0,185b9908e599d49428dc7b8238c8076a
8759651d4fb2b9d5535aa90adf058d93,8e9ecca4227272deda7212e69c0d7429,16.9,26.89,exchange,2 days,1,0,1,,0,ce494340c13f9d32e146542913726ce2
c631648416d171bac17536b0e588cc93,ba4a91633739ceceb2b73b627e2cfbc3,139.99,28.34,exchange,2 days,1,0,1,,0,e4042b31d83d0e39b199d1c5a0c48615
64c593174237d13ee273bca8f9fccf06,6f33a4a09ae1180a0ee1ff4682b2d21f,139.99,16.19,exchange,9 days,1,0,1,,0,406a5ab51424aef9f3674c18a3060945
f04c3f6e20a2a4318d97d7cec1d27bbf,5fb3ff04cc8ff9f140b028d867a6b0f4,220,18.09,exchange,6 days,1,0,1,,0,86ed94eb351cf5bd2ec4389a2ca92680
647fcb132a1af0014cba5d45d57d93f2,c39071c6647a7c3e20d61989ec98c305,16.9,15.1,exchange,3 days,1,0,1,,0,1248580ae351357ac7a36fc314df5268
9d6837f9700a3441e7183bff3bc4eef0,35afc973633aaeb6b877ff57b2793310,86.9,13.63,exchange,2 days,1,0,1,,0,1a6a57642cf324ac86f14bcba484cb32
f9f2cb313b6837f0a56e1d92fe67b0a6,8ba0118a487ec8671aed57e5ef846574,215.97,23.83,exchange,6 days,1,0,1,,0,816547fe6198669ad3f5b197d576e4ba
3ec12082c31cb22827d131a68d8578be,a10e0fcb1c409869c3c6da4eb13b7612,50,28.75,exchange,3 days,1,1,1,ex_1112,5,fd658d6eaf9ef94d3418ddc48ff508b1
2a2a2cecd84ffb9cde3499f39a21d647,0bcc3eeca39e1064258aa1e932269894,49.9,20.99,exchange,2 days,1,0,1,,0,3a40d639b7d8167f255bbb2b7372cddd
5ddcd01413e76d53e9ee604f43d65430,9694310dd8c2910c9f91b5ac27ab77f2,98.7,19.93,exchange,7 days,1,1,1,ex_428,9.87,f33a36605bf3a9368badd6072ecc5172
9b19611cde9d30a2bab502ee94b70643,2d188e4d3435b1bf29dfd385b324de2c,52.99,12.71,exchange,3 days,1,0,1,,0,bc07f82ae356cbf2177d716646abe61c
b0696a9afb0d3178cfd6a94f37f453de,3f14d740544f37ece8a9e7bc8349797e,84.89,7.94,exchange,1 days,1,0,1,,0,e95917c63189f55897224422b107b459
5a99f3ed7b721d9aa04b6f73e0abdfc7,d070415dddac66bcbc0a2e4f253c0f81,315,116.06,exchange,1 days,1,0,1,,0,250fc7597b92f3bb967c2c0a6bd70e1b
acf07b411528c13274e71b7263974253,9fbfc0d1a475bb65f9c0e39bb927a99a,298,14.53,exchange,1 days,1,0,1,,0,88831d307a23183f48f92b32b07ac070
16fbb85003b2c83ea0ff31ed5022b9eb,b6bdb28b376292b83135644ff8d4d6a2,179.9,18.17,exchange,7 days,1,0,1,,0,1f3b35f0094be1430b5d520be3436ea0
ccd3a01047cfa241b01647fa70614877,1cf0c9095608952cb1c65c4789946375,54.9,9.34,exchange,1 days,1,0,1,,0,8f335c4c2ed1f5845d6aab602e813d8b
4ee340fb8a6d20217eeafae55ec62796,422879e10f46682990de24d770e7f83d,49,17.64,exchange,7 days,1,0,1,,0,95287574a39117622fd74f06cadf5eae
441de7dcd3d15a1375a2d347b64e21f4,4611bb7e0ac415d6ae411925356bc93a,24.99,15.1,exchange,2 days,1,0,1,,0,ad8cbf1b92732052ce15fbcc313b59e2
046ca7ad3a85cbffda0372a4af0c8855,c4baedd846ed09b85f78a781b522f126,99,38.53,exchange,4 days,1,1,1,ex_185,9.9,c1559efbfbb38d83f6280b505bd3e0df
1ab2ae086ad3c25f52354abd033639e1,bc8b883240abcf055de69c37170844d7,20.3,15.1,exchange,5 days,1,0,1,,0,2eb75364afee3e3651da6cdf9f57c6e1
76ca4d56cf35df02b850ef42b6886081,ba9100151f4fc29a675a8e1ddee0764f,43.9,11.85,exchange,1 days,1,0,1,,0,b329c0dc7e78a0caaa2b8d67c8a8c8ce
f073db9b09570039769829fa79d05428,fe59a1e006df3ac42bf0ceb876d70969,709.9,33.37,exchange,1 days,1,0,1,,0,28522593d073f4f1738c608a4326ca7e
1993a85ab0559032b87d850e75d80d0e,fb14dbd8b5d4195d70df81f35b593889,29.9,15.1,exchange,6 days,1,0,1,,0,dbd3b0f899c87897a6a56a86423fbcbd
87dc506182489f087f60de20dbe2958d,e53e557d5a159f5aa2c5e995dfdf244b,74.9,12.65,exchange,1 days,1,1,1,ex_1733,7.49,22a6d394ca7d999b417f339db55d2cf8
622e8e95f8aaf172b44761f5f6b5ac2c,422879e10f46682990de24d770e7f83d,53.9,13.46,exchange,2 days,1,0,1,,0,62d4317f23a821e49febfee95a41b0d5
bd5a53ce0ab1105a8f94409062806014,1a0e58ba2d1b44924d3d7184ae40e575,69,15.23,exchange,1 days,1,0,1,,0,88857d91dc3370190060f4b06041e708
7ee25966f1d104b0f1783a1a8f5ff65a,3220cbacf7d9905cc63c2920c3dbd13f,24.87,7.91,exchange,9 days,1,0,1,,0,5bebe39740e4434a58d1fead1a4d854d
43540c600261f22e0dc1f2d1141c352b,b5e13c9a353102f79c6206ff5cb61a50,89.9,16.88,exchange,5 days,1,0,1,,0,b471c25ac60e798a0321d7a15415986b
19c0e85760da9a9bce4e2472c4818c63,6eb6c5cb7df0f863538b61a47fcce962,139.9,11.59,exchange,5 days,1,0,1,,0,fc5f33467c57b2d2ea8571e3bdbdf3fb
01961d1b276640f460e6061e7f28873f,d84339772d824505b7f19e647f373ec3,10.99,37.04,exchange,5 days,1,0,1,,0,380e56f1fd27f6b37f38fc5fef8c76d0
